16;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Trice;AID010;;  Trice is an application for regulatory reporting according to §9 WPHG and offered as a service to the members.;Trice is an application for regulatory reporting according to  §9 WPHG.;10;5;5;5;5
17;1;2017-01-16 10:10:10';2017-01-16 10:10:10';WSS;AID008;Wertpapier Service System;WSS (Wertpapier Stammdaten System) is central reference data source for securities (master, event and price data) for Deutsche Börse. ;Key product characteristics:;8;4;4;6;4
18;1;2017-01-16 10:10:10';2017-01-16 10:10:10';XIS;AID018;Index Engine;XIS  is the index calculation engine of Deutsche Börse.;XIS calculates all indices of the the DAX and derived family. XIS has a versatile architecture in order to accommodate different calculation engines. Some of them with pre-defined calculation algorithms, others are run-time configurable. XIS covers a wid;11;5;5;6;5
19;1;2017-01-16 10:10:10';2017-01-16 10:10:10';AM;AID031;;Management of account master related reference data;The AM platform allows the management of account related reference data for the ICSD business needs.;8;4;4;4;4
20;1;2017-01-16 10:10:10';2017-01-16 10:10:10';CmaX;AID034;;Triparty collateral management;Triparty Collateral Management;8;5;5;5;5
21;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Custody;AID033;;Custody events lifecycle management (data verification, notification, payments, etc.);Corporate actions processing;8;4;4;4;4
22;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Dataserver;AID029;;Data collection and consolidation;Central Data Store of Clearstream systems;10;6;5;5;5
23;1;2017-01-16 10:10:10';2017-01-16 10:10:10';HUB;AID035;;Handles routing and transformation to external delivery channels;The HUB is responsible to do the connection between the backend systems and the external world.;8;4;4;4;4
24;1;2017-01-16 10:10:10';2017-01-16 10:10:10';KADI;AID025;;Corporate Actions and Events processing;KADI is used to handle corporate actions for all balances held in CBF or Customer vaults in CSC business and on CCP trades. It provides the following functionality :;8;4;4;4;4
25;1;2017-01-16 10:10:10';2017-01-16 10:10:10';MARS;AID032;;Creation of Reports, Dashboards, KPIs and Scorecard with the MicroStrategy application.;MARS Reporting;10;5;6;4;5
26;1;2017-01-16 10:10:10';2017-01-16 10:10:10';NCS;AID027;;Cleanses, scrubs and aggregates event information received from internal and external sources for subsequent transmission to the Custody system.;The Custody system is driven by the input of Corporate Action event notifications. Rather than manually entering these events using a Custody graphical interface, it is more efficient to subscribe to data feeds (external market feeds, depositories, inter;8;4;4;6;4
27;1;2017-01-16 10:10:10';2017-01-16 10:10:10';RDF;AID030;;RDF is the master for reference data on Security / Institution / Country / City / National Region.;Corporate data maintenance / publication / workflow management;8;4;4;6;4
28;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Report Server;AID028;;Clearstream consolidated and aggregated reporting;Report Server is a high-performance reporting system based on a UNIX platform, reusing and extending the existing technologies developed for the RTS/Creation platform. It will utilise both on-line and batch technology.;8;4;4;4;4
29;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Vestima+;AID026;;Management of Investment funds;Vestima+ is an automated order-routing service that offers a single point of access to order issuers for in-house domestic, third-party, cross-border and off-shore funds.;8;6;5;5;4
30;1;2017-01-16 10:10:10';2017-01-16 10:10:10';CASCADE RS;AID042;;Processing of RegisteredShares in CSC business;CASCADE-RS includes all functions related to the processing of Registered Shares in CSC business.;8;4;4;4;4
31;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Cash Lifecycle;AID041;;Cash Instruction Lifecycle for new German Settlement Model;Cash Lifecycle handles the complete life cycle management for pure cash instructions within the New German Settlement Model. Cash Lifecycle supports the following processing cycles;8;4;4;4;4
32;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Clearstream Portal;AID037;;Customer facing web-based application delivering Clearstream services (Settlement, Cash & Liquidity, Asset Servicing, Triparty Collateral Management, Business Reporting, Identity and access management, and transversal services) to customers over VPN and ;Customer facing web-based application delivering Clearstream services over the Clearstream VPN and Internet. The services available through Xact are the following:;12;NULL;NULL;NULL;NULL
33;1;2017-01-16 10:10:10';2017-01-16 10:10:10';CreationDirect;AID038;;File transfer, Server to Server Connectivity (CreationDirect);CreationDirect (Internal application and external Customer Connectivity Product):;8;4;4;4;4
34;1;2017-01-16 10:10:10';2017-01-16 10:10:10';CreationOnline;AID039;COL;Customer facing workstation delivering Clearstream services (Custody and Settlement) to customers over VPN as well as the Internet;Customer facing application delivering Clearing and Settlement services over the Clearstream VPN as well as the Internet. Services include:;8;4;4;4;4
35;1;2017-01-16 10:10:10';2017-01-16 10:10:10';KV Geld;AID050;;Cash Administration and Processing System;KV-GELD is one of the central cash administration, processing and general reporting system for CBF in EURO amounts. It reports cash instructions that result out of SE trade business as well as those based on OTC instructions. Important part of KV-Geld is;8;4;4;4;4
36;1;2017-01-16 10:10:10';2017-01-16 10:10:10';LIMA/SPOC/X-Gen;AID046;;CBF connectivity. ;LIMA is an application to enable the customers to connect to the CASCADE, CASCADE-RS, XEMAC, LION, TAXBOX, LMS and KADI application via file transfer (FT), SWIFT or IBM-Websphere MQ (MQ) in various formats of the ISO7775, ISO15022 and XML standards.;8;4;4;4;4
37;1;2017-01-16 10:10:10';2017-01-16 10:10:10';LION;AID040;;Lifecycle Management for Stock Exchange trades;Description of the business functions supported by the application;8;4;4;4;4
38;1;2017-01-16 10:10:10';2017-01-16 10:10:10';LMS;AID045;;Lending Management System;Clearstream Banking offers its customers an automatic fails lending for deliveries against payment. This is done by a lending system, which core part is the Lending Management System LMS.;8;5;5;6;5
39;1;2017-01-16 10:10:10';2017-01-16 10:10:10';NCCIP;AID036;;NCCIP (New Continuous Cash Instruction Input);The NCCIP platform allows the end to end management of cash instructions from ICSD customers, as well as internal Clearstream operations.;8;4;4;4;4
40;1;2017-01-16 10:10:10';2017-01-16 10:10:10';T2C-I;AID047;;Interface to TARGET2 interbank payment system;1.    NTP-Link (NGSM);8;4;4;4;4
41;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Vaults;AID043;;"Times New Roman;Century Gothic;Courier New;Arial;&quot;;;;;Normal;Default Paragraph Font;Vaults and New Issues for CSD";Vaults and New Issues Function: ;8;4;4;4;4
42;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Xemac;AID044;;eXchange Electronic MAnagement of Collaterals;The XEMAC functionality supports an effective management of collaterals. ;8;5;5;5;5
43;1;2017-01-16 10:10:10';2017-01-16 10:10:10';CASH II;AID057;;Central Application for Service-fee Handling;CASH 2 is for the acquisition of data about services, which  are used by the account holders of Clearstream and also serves for invoicing.;8;5;5;5;5
44;1;2017-01-16 10:10:10';2017-01-16 10:10:10';GridLoss;AID062;;This is an auction system for the TSOs where the loss on the grids is compensated.;;8;NULL;NULL;NULL;NULL
45;1;2017-01-16 10:10:10';2017-01-16 10:10:10';M7 Capacity;AID060;ICS - Intraday Capacity Service;Intraday Capacity Service;ICS offers the opportunity to manage available transport capacity on the power grid. ;9;NULL;NULL;NULL;NULL
46;1;2017-01-16 10:10:10';2017-01-16 10:10:10';M7 Trading;AID059;ComXerv;M7 Trading is the successor of the energy trading system (ComXerv) which was build for the European Energy eXchange (EEX) and is used now as a generic commodity and derivative trading platform. ;M7 Trading is the commodity trading platform of Deutsche Börse which is also used for derivate and broker markets. ;9;NULL;NULL;NULL;NULL
47;1;2017-01-16 10:10:10';2017-01-16 10:10:10';NCMS/CEMT;AID065;;New Collateral Management System / Credit Exposure Monitoring Tool;"Times New Roman;Century Gothic;Courier New;Arial;Segoe UI;MS Shell Dlg;&quot;;Symbol;Wingdings;;;;Normal;Default Paragraph Font;NCMS:";8;NULL;NULL;NULL;NULL
48;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAFIR;AID055;;Satellite Application For International Business Restrictions;The SAFIR application supports settlement business (OTC trades) in restricted markets.;8;6;6;6;6
49;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Settlement Discipline;AID058;;Service for penalising CSD participants who do not fulfil their funding requirements for settlement;The Settlement Discipline application provides a service to the market for penalising participants who do not fulfil their funding requirements and compensating those who are harmed by their counterpartu8217 ’s behaviour.  This is done based on a series ;8;6;6;6;6
50;1;2017-01-16 10:10:10';2017-01-16 10:10:10';STOP;AID052;;Scan reference data and transactions (Incoming Media) to ensure DBG complies with applicable economic and financial sanctions in force;STOP is a system which scans reference data and transactions (Incoming Media) against external and internal sanctions lists to ensure DBG complies with applicable economic and financial sanctions in force.;8;5;4;4;4
51;1;2017-01-16 10:10:10';2017-01-16 10:10:10';TaxBox;AID053;;Tax service for CBF customers related to withholding tax law;The Taxbox application routes information related to the new withholding tax law, valid from 01-01-2009 between banks or other financial institutions.;8;4;6;4;4
52;1;2017-01-16 10:10:10';2017-01-16 10:10:10';TIG;AID064;;TIG (Trade Import Gateway) is used by the EEC (European Energy Clearing House) to capture energy derivative trades from third parties for import into Eurex Clearing System, which does the processing on behalf of the EEC. ; ;8;NULL;NULL;NULL;NULL
53;1;2017-01-16 10:10:10';2017-01-16 10:10:10';BMWeb;AID083;;CBL Business Monitoring Workstation;1. BMWeb Alerts;8;7;4;4;4
54;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Codelist;AID081;;Access to CBL and LuxCSD reference data information (financial instruments, cash correspondents, depositories, FX rates) from the Clearstream and LuxCSD web sites.;Access to CBL and LuxCSD reference data information (financial instruments, cash correspondents, depositories, FX rates) from the Clearstream and LuxCSD web sites.;8;6;6;6;6
55;1;2017-01-16 10:10:10';2017-01-16 10:10:10';CRE;AID093;;Common Report Engine delivers all kind of standard pre-defined reports to the customers.;"All delivering system use the ""transfer device"" to deliver reports to the CRE.";10;4;5;5;4
56;1;2017-01-16 10:10:10';2017-01-16 10:10:10';CSE;AID066;;Core Creation Settlement Engine;The CSE application is the core settlement system for RTP, DTP and night time boxes S1, EB1, EB2. The following functionality exists within it:;8;4;4;4;4
57;1;2017-01-16 10:10:10';2017-01-16 10:10:10';DDR;AID079;;Depository Daily Reconciliation;Depository Daily Reconciliation;8;4;5;6;4
58;1;2017-01-16 10:10:10';2017-01-16 10:10:10';GAIN;AID075;; GAIN is the master for market prices, instrument ratings and issuer ratings.;Corporate market prices and issue rating data maintenance & publication to downstream systems.;8;NULL;NULL;NULL;NULL
59;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Import/PI2;AID080;;Manual processing of messages and instructions, and associated cross-unit workflows.;All units in the operations generate internally instructions and messages using Local IT applications for different reasons:;8;4;4;4;4
60;1;2017-01-16 10:10:10';2017-01-16 10:10:10';NOSTRO;AID082;;Nostro cash reconciliation;Reconciliation of balances on our cash accounts held by our Cash Correspondent Banks;8;4;4;6;4
61;1;2017-01-16 10:10:10';2017-01-16 10:10:10';PM/CSD;AID067;;Position Management for CSD;;8;NULL;NULL;NULL;NULL
62;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Regulatory Reporting;AID076;;Clearstream Regulatory Reporting to BaFin and CSSF.;By the functions of this system regulatory reporting for Clearstream  to BAFin / Bundesbank and CSSF / Central Bank Luxembourg is covered. In addition Balance sheet reporting, BOP reporting and payment statistics reporting are covered for ECAG. Also cove;8;5;5;4;5
63;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Settlement Reporting;AID069;;Reporting of OTC and Stock Exchange transaction booked movements and feeds to downstream systems;Settlement Reporting handles all booked movements of OTC and SE transactions. ;8;4;4;4;4
64;1;2017-01-16 10:10:10';2017-01-16 10:10:10';T2S-I;AID091;;Connectivity with T2S (TARGET2 Securities). ;;8;NULL;NULL;NULL;NULL
65;1;2017-01-16 10:10:10';2017-01-16 10:10:10';T7 FIX Gateway;AID096;;The Eurex T7 FIX Gateway allows exchange members to communicate with the Eurex Exchange´s T7 backend using a standard FIX connection.;The Eurex FIX Gateway is intended for participants that require a standard FIX connection to the exchange and supports many types of markets.;8;4;4;4;4
66;1;2017-01-16 10:10:10';2017-01-16 10:10:10';XCREEN;AID088;;XCREEN delivers content applets to three different scoreboards (large displays):;Some more details:;11;5;6;6;5
67;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Xentric;AID099;;The Xentric software product family offers market participants a range of trading services to allow firms to connect their in-house systems to Deutsche Börse trading systems Xetra, Eurex and XONTRO.;Xentric Trade Machine:;9;5;5;5;5
68;1;2017-01-16 10:10:10';2017-01-16 10:10:10';XETRA Observer;AID103;;The XETRA Observer is strictly speaking a front-end of the PND. The changes are mainly driven by XETRA changes and bug fixes. The XETRA Observer is used by both market supervision and survaillance (HUEST). ;;12;5;5;5;5
69;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Data on Demand Initiative;AID176;DoDI;Deutsche Börse Market Data + Services is offering its customers via a webshop pre-packaged, historical market data. Customers can in addition configure queries via the web site or via an API to filter data to their needs.;"Times New Roman;Century Gothic;Courier New;Arial;Segoe UI;Segoe UI;MS Shell Dlg;&quot;;;;;Normal;Default Paragraph Font;Deutsche Börse's Historical Data on Demand offers direct access to our high-performance database with historical trading data from the";10;5;5;5;5
70;1;2017-01-16 10:10:10';2017-01-16 10:10:10';F7;AID181;RepoNTP, Eurex Repo;F7 is a trading System by DBGs for repo trading (Eurex Repo). ;The F7 platform curently supports the following markets:  COSI/SecLend TriParty Market, Euro Repo, GC Pooling and SecLend CCP.;8;4;4;5;4
71;1;2017-01-16 10:10:10';2017-01-16 10:10:10';MD+S Interactive;AID130;;MD+S Interactive is for management of customer access for some of MD+S offered products.;MD+S Interactive allows customers to administer the Market Data Dissemination, CEF and Non Display Agreement concluded with DBAG. In addition it supports MD+S Sales Support team to administer some of MD+S contract types and prepares periodical billing wh;12;6;6;6;6
72;1;2017-01-16 10:10:10';2017-01-16 10:10:10';OPM;AID106;Online Performance Monitor;The Performance Monitor - or perfmon for short - is a set of software tools which process and present activity and performance-related information gathered from DBG exchanges.;It gives insight into exchange activity and performance for managers, operators, customer support, market supervision, capacity management, software architects, and more.;9;6;7;4;6
73;1;2017-01-16 10:10:10';2017-01-16 10:10:10';PM/ICSD;AID140;;Position Management for ICSD;;8;NULL;NULL;NULL;NULL
74;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP ERP;AID154;ECC 6.0 EHP 7;Enterprice Ressource Planning ;SAP ERP system covers the following common functional areas (modules):;12;4;5;4;4
75;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SCILA Surveillance;AID118;;SCILA Surveillance is a product of SCILA AB. It provides market surveillance functions to the HUEST. SCILA covers stocks, derivatives and Eurex Bonds.; Scila Scila Surveillance is a real time trading surveillance system for trading venues. ;10;7;7;4;7
76;1;2017-01-16 10:10:10';2017-01-16 10:10:10';XEOPS Tools;AID185;;Actually there are no tools owned or maintained by XE-Ops  any more. These tools are covered by the MS Tools Category or part of other applicaiton like Eurex or Xetra. For the time being there is only one tool left which is a Report Reader Tool that give;;NULL;5;6;4;5
77;1;2017-01-16 10:10:10';2017-01-16 10:10:10';OneSecLend;AID187;;Securities Lending Platform;;8;5;5;5;5
78;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Tax Cluster;AID188;;Applications used  for TAX reporting and collecting of the certificates and refunds;Tax cluster is collection of applications allowing of the managing of the TAX certificates, Beneficial owners, Tax refunds and reports sends to Tax authorities on different markets. Currently 5 internal applications are in scope u8211 – TCA Tax certifica;8;4;4;4;4
79;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Member Portal;AID213;;Member Portal (Member Section) is the external facing portal of SAP to trading and clearing members.;Members can use self servicing functions like management of users, admissions, entitlements and connectivity products. Furthermore this is used for billing and reporting purposes.;12;6;5;5;5
80;1;2017-01-16 10:10:10';2017-01-16 10:10:10';CASCADE PC;AID056;;CASCADE-PC ;"Times New Roman;Century Gothic;Courier New;Arial;Segoe UI;symbol;symbol;&quot;;Times New Roman;wingdings;MS Shell Dlg;;;;Normal;Default Paragraph Font;The CASCADE-PC components comprises the following functionality ";8;4;4;4;4
81;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Cash Information;AID049;;Cash Information System;1.   Cash Forecast;8;4;4;4;4
82;1;2017-01-16 10:10:10';2017-01-16 10:10:10';General STP Services;AID196;;General STP Services;1. CEDAR:;8;6;6;6;6
83;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Statistics;AID123;;Produce various statistical reports on settlement instructions, movements, balances;Within this application various statistical reports based on instructions, movements, balances etc. are created. Some of them are processed on a regular basis , others just on request.;8;6;7;6;7
84;1;2017-01-16 10:10:10';2017-01-16 10:10:10';M7 Auction;AID061;ComXerv Auction System (CAS);Application exists in different flavours and is currently evolving towards a configurable product.;Additional information for the CAS / EUA installation:;8;NULL;NULL;NULL;NULL
85;1;2017-01-16 10:10:10';2017-01-16 10:10:10';FD7;AID218;;Eurex Repo Data Warehouse and Business Intelligence system, connected with F7.;;10;5;5;5;5
86;1;2017-01-16 10:10:10';2017-01-16 10:10:10';RTS;AID024;;Security instruction life cycle management;The RTS application is mainly responsible for handling the lifecycle of security instructions and its main functionalities are as follows:;8;4;4;4;4
87;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Income Monitoring Tool;AID217;IMT;The Income Monitoring Tool or short IMT is a multi layered web application used by various customers to compare MT564 and MT566 SWIFT messages retrieved via CreationDirect using a web GUI.;The Income Monitoring Tool or short IMT is a multi layered web application used by various customers to compare MT564 and MT566 SWIFT messages retrieved via CreationDirect using a web GUI.;12;NULL;NULL;NULL;NULL
88;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Mainframe (Residual LCS);AID070;;Remaining functionality - reference data related to specific instrument data needs / specific internal reporting related to instrument data/ specific ;1 INTERNAL REPORTING;8;NULL;NULL;NULL;NULL
89;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Bridge Connectivity;AID206;;Connectivity with Euroclear;Connectivity with Euroclear for instructions and for reference data.;8;NULL;NULL;NULL;NULL
90;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Common Code Generator;AID178;;Common instrument codes and XS ISIN generation shared between Clearstream and Euroclear;CICS application shared between Clearstream and Euroclear to enable a common unique numbering of instruments.;8;NULL;NULL;NULL;NULL
91;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP BW;AID209;;SAP BW is a standard data warehouse components of the SAP product suite.;Deutsche Börse Group uses BW as a data warehouse primarily for performing analytics on SAP data (specifically ERP, CRM). However, it integrates some data from other sources (e.g. StatistiX).;10;5;5;5;5
92;1;2017-01-16 10:10:10';2017-01-16 10:10:10';DBG CRM System;AID210;;DBG CRM System was fromerly known as SAP CRM. ;SAP CRM aims to provide the customer master and unifies customer identity across business units. Company and personal admission processes are managed using SAP CRM as well as technical customer connection management and internal / external service desk f;8;5;5;5;5
93;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Employee Portal;AID212;Mitarbeiter Portal;Internal portal for all DBG employees providing access to SAP;Portal is used for entering time information, travel expenses, viewing vacation balances, performance feedbacks etc.;12;5;5;5;5
94;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP SRM;AID211;SRM 7.02;SAP application for Supplier Relationship Management. ;SAP SRM provides innovative methods to coordinate business processes with key suppliers and make them more effective. SAP SRM enables to optimize procurement strategy, to work more effectively with supplier pool, and thus to gain long-term benefits from ;8;6;6;6;6
95;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP CLM;AID214;;SAP Contract Lifecycle Management system. ;"CLM is used not only for vendor contracts, but also for contracts with clients, including membership contracts, trading admission (""Handelszulassung"") ";8;4;5;4;4
96;1;2017-01-16 10:10:10';2017-01-16 10:10:10';YouNovate;AID215;;Innovation Management application of Deutsche Boerse;Via YouNovate all employees of Deutsche Bourse group can enter their ideas. Ideas can be improvement to existing operations, but also complete new business ideas. ;8;6;6;5;6
97;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Lotus Notes;AID225;;Lotus Notes is at the moment used for smaller business applications;;8;4;4;4;4
98;1;2017-01-16 10:10:10';2017-01-16 10:10:10';CoMeOn;AID127;;Coprorate Memory Online solution for knowledge management and document management;;10;5;6;5;5
99;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Xpider;AID226;;Internet crawler and integrated Knowledge Management component (categorization, text mining);Scanning/crawling Intranet/internet;10;NULL;NULL;NULL;NULL
100;1;2017-01-16 10:10:10';2017-01-16 10:10:10';CCS;AID202;CGSS Custody System;·;"VestimaPrime provides the full range of functions to VestimaPrime operations and customers to trade; settle; and manage hedge and investment funds. The functions are provided across six major systems: ";8;NULL;NULL;NULL;NULL
101;1;2017-01-16 10:10:10';2017-01-16 10:10:10';CDOC;AID201;CDOC;Support for automated processing of Statements of Holdings from Hedge funds and transfer agents;CDOC supports the automated processing of Statements of Holdings received from funds and transfer agents to improve automate the reconciliation process. ;8;NULL;NULL;NULL;NULL
102;1;2017-01-16 10:10:10';2017-01-16 10:10:10';CDS;AID203;CDS;Hedge Funds reference data;CDS allows VestimaPrime Data Management team to manage hedge and investment fund reference data by combining input from external vendor feeds, internal system feeds, and from direct user input. The reference data managed includes:;8;NULL;NULL;NULL;NULL
103;1;2017-01-16 10:10:10';2017-01-16 10:10:10';CFN;AID204;VestimaPrime Clearstream Funds Net;Customer front-end for Hedge Funds;VestimaPrime Clearstream Funds Net (CFN) is the real-time communication and trading platform for financial institution customers. Major functions include:;8;NULL;NULL;NULL;NULL
104;1;2017-01-16 10:10:10';2017-01-16 10:10:10';CORONA;AID198;CORONA;Cash and security reconciliation;CORONA is a third party package from Smartstream which provide VestimaPrime Operations with support for cash and security reconciliations. Corona receives SWIFT MT900, MT910, MT940, MT 950 and MT535 and provides support for reconciliation of customer and;8;NULL;NULL;NULL;NULL
105;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Datawarehouse (MURES);AID199;DWH;Data and reports for Hedge Funds business;Data and reports (from data extracted and consolidated from CDS and Corona) for Hedge Funds business;10;NULL;NULL;NULL;NULL
106;1;2017-01-16 10:10:10';2017-01-16 10:10:10';WMB;AID197;WMB;Fund related (CGSS) Message routing and transformation for SWIFT connectivity (MT / MX messages) and internal proprietary format;;8;NULL;NULL;NULL;NULL
107;1;2017-01-16 10:10:10';2017-01-16 10:10:10';EK-Neu;AID228;;"EK-Neu is a short name for ""Engagement Kontrolle/Exposure Control"". This application is used to monitor the delivery risk/exposure for certain equity trades (non CCP eligable). In order to monitor the exposure EK-Neu manages positions per member and inst";;8;6;6;6;6
108;1;2017-01-16 10:10:10';2017-01-16 10:10:10';TEX;AID229;360T, EMS, ;TEX is the custom-build trading platform from 360T for trading and execution of FX, Money Market and Interest Rate Derivative products. Furthermore it can be seen as a SaaS solution, as it offers also white-labelling features and supports multi-tenancy, ;TEX is the overall name of the 360T platform. It connects the Buy Side clients, which are either Corporates (ca 1000), Banks (ca 400), Asset Managers (ca 100) or Broker-Dealers (<5) and the Sell-Side, which are mainly banks, providing the liquidity.;8;NULL;NULL;NULL;NULL
109;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Monitoring Elevator System;AID235;;The Monitoring Elevator System is a Facility Managment (FM) system for lift control and monitoring.  ;This system is a separate (less capable) building management system (BMS). ;NULL;6;6;6;6
